param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
4,0.9724528802814222,1.8829178085305138,-7.465630487457796,0.002033116683814182,josef-fruehwald_speaker,0-0-276-0,group_0,i,4769.2307692307695,1,4,increases,0,0.13000000000000966,band,as,#,N,D,N,initial
0,222.52432004561865,1183.2876963649576,1746.3407976988262,0.000021118524250466518,josef-fruehwald_speaker,0-0-276-6,group_0,i,5989.74358974359,1,4,increases,0,0.0899999999999892,band,as,S,Z,S,Z,internal
1,4.2025148951664795,8.635206176655682,-4.404543500758319,0.000021118524250466518,josef-fruehwald_speaker,0-0-276-6,group_0,i,5989.74358974359,1,4,increases,0,0.0899999999999892,band,as,S,Z,S,Z,internal
2,1.1232159211634214,-4.812566443471248,4.060677044874486,0.000021118524250466518,josef-fruehwald_speaker,0-0-276-6,group_0,i,5989.74358974359,1,4,increases,0,0.0899999999999892,band,as,S,Z,S,Z,internal
3,0.4043376890552462,0.03160406126454424,0.10537899813714542,0.000021118524250466518,josef-fruehwald_speaker,0-0-276-6,group_0,i,5989.74358974359,1,4,increases,0,0.0899999999999892,band,as,S,Z,S,Z,internal
4,0.33384242027514666,-1.5814950181151013,1.2388067014850361,0.000021118524250466518,josef-fruehwald_speaker,0-0-276-6,group_0,i,5989.74358974359,1,4,increases,0,0.0899999999999892,band,as,S,Z,S,Z,internal
0,224.11611233184829,1271.7850723705349,1736.8616500001121,0.003183477101319036,josef-fruehwald_speaker,0-0-283-0,group_0,i,5466.666666666667,1,4,increase,0,0.06999999999999318,drops,"",#,N,S,N,initial
1,-4.05703365517689,-68.76204815318216,3.417383734225805,0.003183477101319036,josef-fruehwald_speaker,0-0-283-0,group_0,i,5466.666666666667,1,4,increase,0,0.06999999999999318,drops,"",#,N,S,N,initial
2,21.98047319049805,20.068385331421364,22.873418821971764,0.003183477101319036,josef-fruehwald_speaker,0-0-283-0,group_0,i,5466.666666666667,1,4,increase,0,0.06999999999999318,drops,"",#,N,S,N,initial
3,2.9813578846929896,5.847360535826151,15.314299430740851,0.003183477101319036,josef-fruehwald_speaker,0-0-283-0,group_0,i,5466.666666666667,1,4,increase,0,0.06999999999999318,drops,"",#,N,S,N,initial
4,-6.8438875799745515,-1.8852801424341852,2.7595096701539124,0.003183477101319036,josef-fruehwald_speaker,0-0-283-0,group_0,i,5466.666666666667,1,4,increase,0,0.06999999999999318,drops,"",#,N,S,N,initial
0,253.94772437396384,1266.7738072839982,1454.8178948274342,0.0032857104900142382,josef-fruehwald_speaker,0-0-294-0,group_0,i,3897.4358974358975,1,4,effect,0,0.20999999999999375,the,"",#,F,iyF,F,initial
1,-10.465701676291923,35.66149253135001,-7.787616258787526,0.0032857104900142382,josef-fruehwald_speaker,0-0-294-0,group_0,i,3897.4358974358975,1,4,effect,0,0.20999999999999375,the,"",#,F,iyF,F,initial
2,10.975982479107964,6.18151184512259,-40.209107240947745,0.0032857104900142382,josef-fruehwald_speaker,0-0-294-0,group_0,i,3897.4358974358975,1,4,effect,0,0.20999999999999375,the,"",#,F,iyF,F,initial
3,-1.1799322348951211,-6.528276997847494,40.31934573697665,0.0032857104900142382,josef-fruehwald_speaker,0-0-294-0,group_0,i,3897.4358974358975,1,4,effect,0,0.20999999999999375,the,"",#,F,iyF,F,initial
4,16.25640749274728,-0.9881053553589128,-17.488442379488433,0.0032857104900142382,josef-fruehwald_speaker,0-0-294-0,group_0,i,3897.4358974358975,1,4,effect,0,0.20999999999999375,the,"",#,F,iyF,F,initial
0,272.81904192591196,1200.6701600718727,1798.5498529910546,0.000022629397775413996,josef-fruehwald_speaker,0-0-298-7,group_0,i,5989.74358974359,1,4,superposition,1,0.0799999999999983,"",of,Z,SH,Z,SH,internal
1,-6.353393023594486,-31.679290235762604,0.2852710906426087,0.000022629397775413996,josef-fruehwald_speaker,0-0-298-7,group_0,i,5989.74358974359,1,4,superposition,1,0.0799999999999983,"",of,Z,SH,Z,SH,internal
2,-2.0323451767256464,-5.837721041653101,-0.9589180594705902,0.000022629397775413996,josef-fruehwald_speaker,0-0-298-7,group_0,i,5989.74358974359,1,4,superposition,1,0.0799999999999983,"",of,Z,SH,Z,SH,internal
3,-0.5489107311727313,-2.1039646396653056,6.165836041347864,0.000022629397775413996,josef-fruehwald_speaker,0-0-298-7,group_0,i,5989.74358974359,1,4,superposition,1,0.0799999999999983,"",of,Z,SH,Z,SH,internal
4,-1.37145161483122,-1.98457640713692,-2.8877382960524334,0.000022629397775413996,josef-fruehwald_speaker,0-0-298-7,group_0,i,5989.74358974359,1,4,superposition,1,0.0799999999999983,"",of,Z,SH,Z,SH,internal
0,300.578106645994,1208.5789566240542,1851.8154733240196,0.22348982080533966,josef-fruehwald_speaker,0-0-305-0,group_0,i,5815.384615384615,1,4,if,0,0.10999999999999943,"",the,#,F,"",F,initial
1,-3.3575755618595524,47.43668847246995,173.9797005487821,0.22348982080533966,josef-fruehwald_speaker,0-0-305-0,group_0,i,5815.384615384615,1,4,if,0,0.10999999999999943,"",the,#,F,"",F,initial
2,5.0060355658264175,17.453664741720594,48.35786226750425,0.22348982080533966,josef-fruehwald_speaker,0-0-305-0,group_0,i,5815.384615384615,1,4,if,0,0.10999999999999943,"",the,#,F,"",F,initial
3,18.886051707453053,28.449171859960718,-28.2562648268443,0.22348982080533966,josef-fruehwald_speaker,0-0-305-0,group_0,i,5815.384615384615,1,4,if,0,0.10999999999999943,"",the,#,F,"",F,initial
4,16.81627564601697,27.959653143058404,-32.294562417727626,0.22348982080533966,josef-fruehwald_speaker,0-0-305-0,group_0,i,5815.384615384615,1,4,if,0,0.10999999999999943,"",the,#,F,"",F,initial
0,291.64610177168515,1275.997261346398,1712.8887042292856,0.00006545168493880962,josef-fruehwald_speaker,0-0-327-1,group_0,i,5815.384615384615,1,4,give,1,0.0800000000000125,to,a,G,V,G,V,internal
1,-19.139788526778407,87.82946379191011,4.919245648333838,0.00006545168493880962,josef-fruehwald_speaker,0-0-327-1,group_0,i,5815.384615384615,1,4,give,1,0.0800000000000125,to,a,G,V,G,V,internal
2,-9.455249877513781,-3.8481716523155898,-4.022861903395737,0.00006545168493880962,josef-fruehwald_speaker,0-0-327-1,group_0,i,5815.384615384615,1,4,give,1,0.0800000000000125,to,a,G,V,G,V,internal
3,-2.4839018140994575,13.302252855867962,2.3972206860128975,0.00006545168493880962,josef-fruehwald_speaker,0-0-327-1,group_0,i,5815.384615384615,1,4,give,1,0.0800000000000125,to,a,G,V,G,V,internal
4,-1.7424998574773791,-0.7687084567680817,0.8230270451214731,0.00006545168493880962,josef-fruehwald_speaker,0-0-327-1,group_0,i,5815.384615384615,1,4,give,1,0.0800000000000125,to,a,G,V,G,V,internal
0,354.4089421265556,1293.408839655927,2522.7115777891104,0.0000944879263252405,josef-fruehwald_speaker,0-0-345-1,group_0,i,8256.410256410258,1,4,mixes,1,0.060000000000002274,when,form,M,K,M,K,internal
1,15.869193982348607,-14.46952895095365,-33.27049995530694,0.0000944879263252405,josef-fruehwald_speaker,0-0-345-1,group_0,i,8256.410256410258,1,4,mixes,1,0.060000000000002274,when,form,M,K,M,K,internal
2,-11.053003538892348,10.022596966083816,14.946251075496185,0.0000944879263252405,josef-fruehwald_speaker,0-0-345-1,group_0,i,8256.410256410258,1,4,mixes,1,0.060000000000002274,when,form,M,K,M,K,internal
3,0.1517620111525959,-20.208504478391625,-1.5437995604188635,0.0000944879263252405,josef-fruehwald_speaker,0-0-345-1,group_0,i,8256.410256410258,1,4,mixes,1,0.060000000000002274,when,form,M,K,M,K,internal
4,-2.373085457806618,0.7464479750576121,-1.9159629464107517,0.0000944879263252405,josef-fruehwald_speaker,0-0-345-1,group_0,i,8256.410256410258,1,4,mixes,1,0.060000000000002274,when,form,M,K,M,K,internal
0,260.91212656772433,1173.9870173239806,1785.6412016438244,0.000012442460259119358,josef-fruehwald_speaker,0-0-349-1,group_0,i,5989.74358974359,1,4,this,0,0.060000000000002274,"",is,DH,S,DH,S,internal
1,-0.5813876068719167,-0.43789752478673566,-27.369837575729445,0.000012442460259119358,josef-fruehwald_speaker,0-0-349-1,group_0,i,5989.74358974359,1,4,this,0,0.060000000000002274,"",is,DH,S,DH,S,internal
2,0.24069870690072326,-3.731007305845978,-3.115587322061196,0.000012442460259119358,josef-fruehwald_speaker,0-0-349-1,group_0,i,5989.74358974359,1,4,this,0,0.060000000000002274,"",is,DH,S,DH,S,internal
3,1.7329541713506547,2.3859091807968666,0.17134274860208212,0.000012442460259119358,josef-fruehwald_speaker,0-0-349-1,group_0,i,5989.74358974359,1,4,this,0,0.060000000000002274,"",is,DH,S,DH,S,internal
4,0.5828476622176585,-3.2932987520335324,2.4186203601116865,0.000012442460259119358,josef-fruehwald_speaker,0-0-349-1,group_0,i,5989.74358974359,1,4,this,0,0.060000000000002274,"",is,DH,S,DH,S,internal
0,311.3157106078661,1077.043188353563,1613.8555524161736,0.00013120586370123576,josef-fruehwald_speaker,0-0-361-2,group_0,i,5641.025641025641,1,4,showing,0,0.0799999999999983,"","",ow,NG,ow,NG,internal
1,25.480791161201694,-142.95604678963568,6.655301267446269,0.00013120586370123576,josef-fruehwald_speaker,0-0-361-2,group_0,i,5641.025641025641,1,4,showing,0,0.0799999999999983,"","",ow,NG,ow,NG,internal
2,-10.194246231813842,-4.851761390786537,-7.659350317132246,0.00013120586370123576,josef-fruehwald_speaker,0-0-361-2,group_0,i,5641.025641025641,1,4,showing,0,0.0799999999999983,"","",ow,NG,ow,NG,internal
3,4.516916188355167,-21.006100345694424,4.863456010222336,0.00013120586370123576,josef-fruehwald_speaker,0-0-361-2,group_0,i,5641.025641025641,1,4,showing,0,0.0799999999999983,"","",ow,NG,ow,NG,internal
4,0.8033582495013954,-1.2825189829913952,-2.9284936023462276,0.00013120586370123576,josef-fruehwald_speaker,0-0-361-2,group_0,i,5641.025641025641,1,4,showing,0,0.0799999999999983,"","",ow,NG,ow,NG,internal
0,319.6658456063748,976.4215283009257,1843.7079222309146,0.000011594157441531063,josef-fruehwald_speaker,0-0-369-1,group_0,i,5815.384615384615,1,4,little,1,0.060000000000002274,with,"",L,T,L,T,internal
1,1.0918688015308315,-49.930661144555394,13.631473806481319,0.000011594157441531063,josef-fruehwald_speaker,0-0-369-1,group_0,i,5815.384615384615,1,4,little,1,0.060000000000002274,with,"",L,T,L,T,internal
2,0.19355675735595831,-16.433923003364498,-17.311985710298636,0.000011594157441531063,josef-fruehwald_speaker,0-0-369-1,group_0,i,5815.384615384615,1,4,little,1,0.060000000000002274,with,"",L,T,L,T,internal
3,-4.299840194331051,1.761421222512875,4.198339502748619,0.000011594157441531063,josef-fruehwald_speaker,0-0-369-1,group_0,i,5815.384615384615,1,4,little,1,0.060000000000002274,with,"",L,T,L,T,internal
4,-2.2849950320130223,4.295018303094824,2.1859554852816414,0.000011594157441531063,josef-fruehwald_speaker,0-0-369-1,group_0,i,5815.384615384615,1,4,little,1,0.060000000000002274,with,"",L,T,L,T,internal
0,327.5237177421921,1004.1869094564009,1725.3713782611253,0.00008864879663350658,josef-fruehwald_speaker,0-0-14-4,group_0,@,4594.871794871795,1,4,prism,0,0.08999999999999986,a,and,Z,M,Z,M,internal
1,-33.33377332691226,36.45905129802515,26.15955003558303,0.00008864879663350658,josef-fruehwald_speaker,0-0-14-4,group_0,@,4594.871794871795,1,4,prism,0,0.08999999999999986,a,and,Z,M,Z,M,internal
2,-2.192902343608937,-9.79758015105543,3.9669494585005816,0.00008864879663350658,josef-fruehwald_speaker,0-0-14-4,group_0,@,4594.871794871795,1,4,prism,0,0.08999999999999986,a,and,Z,M,Z,M,internal
3,-2.53813788227173,9.481618010445171,-6.764625282217242,0.00008864879663350658,josef-fruehwald_speaker,0-0-14-4,group_0,@,4594.871794871795,1,4,prism,0,0.08999999999999986,a,and,Z,M,Z,M,internal
4,-3.902070775849824,5.523007178339148,9.214686551016282,0.00008864879663350658,josef-fruehwald_speaker,0-0-14-4,group_0,@,4594.871794871795,1,4,prism,0,0.08999999999999986,a,and,Z,M,Z,M,internal
0,322.04403999845783,1099.5257578473538,2403.3057530935284,0.00047607212035280885,josef-fruehwald_speaker,0-0-19-1,group_0,@,9128.205128205129,1,4,the,0,0.0600000000000005,"",rainbow,DH,#,DH,R,final
1,2.3829027303391053,41.034262278643595,4.323596819667457,0.00047607212035280885,josef-fruehwald_speaker,0-0-19-1,group_0,@,9128.205128205129,1,4,the,0,0.0600000000000005,"",rainbow,DH,#,DH,R,final
2,-19.18826076098081,-33.274093827269745,-4.0560057496430995,0.00047607212035280885,josef-fruehwald_speaker,0-0-19-1,group_0,@,9128.205128205129,1,4,the,0,0.0600000000000005,"",rainbow,DH,#,DH,R,final
3,7.932781518776625,26.138409357829637,6.60264828571096,0.00047607212035280885,josef-fruehwald_speaker,0-0-19-1,group_0,@,9128.205128205129,1,4,the,0,0.0600000000000005,"",rainbow,DH,#,DH,R,final
4,0.1187011264556279,-1.841358231774814,-1.7742678150987414,0.00047607212035280885,josef-fruehwald_speaker,0-0-19-1,group_0,@,9128.205128205129,1,4,the,0,0.0600000000000005,"",rainbow,DH,#,DH,R,final
0,221.03391800231188,1299.3886218387904,1718.4325883429924,5.357042823845268e-6,josef-fruehwald_speaker,0-0-23-5,group_0,@,5815.384615384615,1,4,division,0,0.05000000000000071,a,of,ZH,N,ZH,N,internal
1,-7.064610288250712,10.55703542457743,-5.243718391952744,5.357042823845268e-6,josef-fruehwald_speaker,0-0-23-5,group_0,@,5815.384615384615,1,4,division,0,0.05000000000000071,a,of,ZH,N,ZH,N,internal
2,2.788121669861716,2.290218718674768,-1.5351428427629548,5.357042823845268e-6,josef-fruehwald_speaker,0-0-23-5,group_0,@,5815.384615384615,1,4,division,0,0.05000000000000071,a,of,ZH,N,ZH,N,internal
3,-0.2156079698477773,-0.9097432841094596,0.39804981758009783,5.357042823845268e-6,josef-fruehwald_speaker,0-0-23-5,group_0,@,5815.384615384615,1,4,division,0,0.05000000000000071,a,of,ZH,N,ZH,N,internal
4,-0.07367762076604908,2.840356713734125,-0.5886864777426243,5.357042823845268e-6,josef-fruehwald_speaker,0-0-23-5,group_0,@,5815.384615384615,1,4,division,0,0.05000000000000071,a,of,ZH,N,ZH,N,internal
0,343.99893677220683,1014.9927499040762,1678.4873235895127,0.00008476616718107807,josef-fruehwald_speaker,0-0-24-0,group_0,@,5117.948717948718,1,4,of,0,0.05000000000000071,division,white,#,V,N,V,initial
1,-3.6538565051873135,77.59418932247806,-17.394046742844015,0.00008476616718107807,josef-fruehwald_speaker,0-0-24-0,group_0,@,5117.948717948718,1,4,of,0,0.05000000000000071,division,white,#,V,N,V,initial
2,-11.924840968398186,-5.35533231433122,-11.883237325671496,0.00008476616718107807,josef-fruehwald_speaker,0-0-24-0,group_0,@,5117.948717948718,1,4,of,0,0.05000000000000071,division,white,#,V,N,V,initial
3,-2.8619103753581006,2.864264432703608,3.6484022800067404,0.00008476616718107807,josef-fruehwald_speaker,0-0-24-0,group_0,@,5117.948717948718,1,4,of,0,0.05000000000000071,division,white,#,V,N,V,initial
4,1.2766936685593444,1.8867452000824436,12.205764722370395,0.00008476616718107807,josef-fruehwald_speaker,0-0-24-0,group_0,@,5117.948717948718,1,4,of,0,0.05000000000000071,division,white,#,V,N,V,initial
0,317.2843124723964,1217.344370071505,1708.1060592212154,0.00019800320387444606,josef-fruehwald_speaker,0-0-28-3,group_0,@,4943.589743589744,1,4,into,0,0.05000000000000071,"",many,T,#,T,M,final
1,-14.477635184048118,21.594405299611218,-0.5735387733522735,0.00019800320387444606,josef-fruehwald_speaker,0-0-28-3,group_0,@,4943.589743589744,1,4,into,0,0.05000000000000071,"",many,T,#,T,M,final
2,-6.749021898778069,6.864692206200363,-6.469822921972181,0.00019800320387444606,josef-fruehwald_speaker,0-0-28-3,group_0,@,4943.589743589744,1,4,into,0,0.05000000000000071,"",many,T,#,T,M,final
3,-5.562909213901171,4.435123063528443,-8.45194546657841,0.00019800320387444606,josef-fruehwald_speaker,0-0-28-3,group_0,@,4943.589743589744,1,4,into,0,0.05000000000000071,"",many,T,#,T,M,final
4,-5.370567935132999,-1.3444718686571981,-3.2563281984272385,0.00019800320387444606,josef-fruehwald_speaker,0-0-28-3,group_0,@,4943.589743589744,1,4,into,0,0.05000000000000071,"",many,T,#,T,M,final
0,380.2759487729642,1200.4211879149855,1723.2385923759234,0.00015927091540462893,josef-fruehwald_speaker,0-0-50-0,group_0,@,5466.666666666667,1,4,above,0,0.08000000000000007,high,"",#,B,ay,B,initial
1,10.610821896982582,37.57295266710952,-8.58316335778641,0.00015927091540462893,josef-fruehwald_speaker,0-0-50-0,group_0,@,5466.666666666667,1,4,above,0,0.08000000000000007,high,"",#,B,ay,B,initial
2,-7.149416968857293,-11.874110079014905,-10.292642467859158,0.00015927091540462893,josef-fruehwald_speaker,0-0-50-0,group_0,@,5466.666666666667,1,4,above,0,0.08000000000000007,high,"",#,B,ay,B,initial
3,8.200902225234401,17.691551173130414,1.7371586005297759,0.00015927091540462893,josef-fruehwald_speaker,0-0-50-0,group_0,@,5466.666666666667,1,4,above,0,0.08000000000000007,high,"",#,B,ay,B,initial
4,-3.9554713112389392,-7.614095000176665,-2.429551784649077,0.00015927091540462893,josef-fruehwald_speaker,0-0-50-0,group_0,@,5466.666666666667,1,4,above,0,0.08000000000000007,high,"",#,B,ay,B,initial
0,324.4371839627434,988.2845151809383,1790.315131614895,0.00045300980666866447,josef-fruehwald_speaker,0-0-57-0,group_0,@,5641.025641025641,1,4,apparently,0,0.08000000000000185,"",beyond,#,P,"",P,initial
1,-26.681611848872727,14.704090089009238,1.6213399517361433,0.00045300980666866447,josef-fruehwald_speaker,0-0-57-0,group_0,@,5641.025641025641,1,4,apparently,0,0.08000000000000185,"",beyond,#,P,"",P,initial
2,-16.876428129187083,0.9615198380592137,1.717421460841176,0.00045300980666866447,josef-fruehwald_speaker,0-0-57-0,group_0,@,5641.025641025641,1,4,apparently,0,0.08000000000000185,"",beyond,#,P,"",P,initial
3,11.031474216518308,11.46442880192916,7.864126163791802,0.00045300980666866447,josef-fruehwald_speaker,0-0-57-0,group_0,@,5641.025641025641,1,4,apparently,0,0.08000000000000185,"",beyond,#,P,"",P,initial
4,-8.204273017749324,2.7915680849134206,-7.053625840472357,0.00045300980666866447,josef-fruehwald_speaker,0-0-57-0,group_0,@,5641.025641025641,1,4,apparently,0,0.08000000000000185,"",beyond,#,P,"",P,initial
0,351.20613669769295,1215.1859447976087,1434.412760671247,0.000013943281616655372,josef-fruehwald_speaker,0-0-57-4,group_0,@,4594.871794871795,1,4,apparently,0,0.05000000000000071,"",beyond,R,N,R,N,internal
1,-13.082855487080412,9.84396422858385,-41.71786585514374,0.000013943281616655372,josef-fruehwald_speaker,0-0-57-4,group_0,@,4594.871794871795,1,4,apparently,0,0.05000000000000071,"",beyond,R,N,R,N,internal
2,-6.988362260570743,-11.629251161314691,15.265119539740608,0.000013943281616655372,josef-fruehwald_speaker,0-0-57-4,group_0,@,4594.871794871795,1,4,apparently,0,0.05000000000000071,"",beyond,R,N,R,N,internal
3,3.7667337698401937,4.577453254008798,-5.003755466494504,0.000013943281616655372,josef-fruehwald_speaker,0-0-57-4,group_0,@,4594.871794871795,1,4,apparently,0,0.05000000000000071,"",beyond,R,N,R,N,internal
4,-2.4681361393204795,-1.2663309539396712,3.8669247428818183,0.000013943281616655372,josef-fruehwald_speaker,0-0-57-4,group_0,@,4594.871794871795,1,4,apparently,0,0.05000000000000071,"",beyond,R,N,R,N,internal
0,324.8733596038664,930.8614977304335,1505.508660716404,0.005530857773115917,josef-fruehwald_speaker,0-0-59-1,group_0,@,5117.948717948718,1,4,the,0,0.08999999999999986,beyond,horizon,DH,#,DH,HH,final
1,-0.3318477507022538,-28.041301953188913,121.31433639939598,0.005530857773115917,josef-fruehwald_speaker,0-0-59-1,group_0,@,5117.948717948718,1,4,the,0,0.08999999999999986,beyond,horizon,DH,#,DH,HH,final
2,2.354457451492156,21.80945930634866,-19.29067067182658,0.005530857773115917,josef-fruehwald_speaker,0-0-59-1,group_0,@,5117.948717948718,1,4,the,0,0.08999999999999986,beyond,horizon,DH,#,DH,HH,final
3,-4.653037081200047,-13.674384793115967,5.9512196852597885,0.005530857773115917,josef-fruehwald_speaker,0-0-59-1,group_0,@,5117.948717948718,1,4,the,0,0.08999999999999986,beyond,horizon,DH,#,DH,HH,final
4,5.903866179983794,19.789723231621295,-11.569341955890183,0.005530857773115917,josef-fruehwald_speaker,0-0-59-1,group_0,@,5117.948717948718,1,4,the,0,0.08999999999999986,beyond,horizon,DH,#,DH,HH,final
